data_name,data_link,data_source,data_source_link,data_description,dataset_date_sourced,data_file
"Africa Climate Data
Updated August 7, 2024 | Created August 7, 2024
OpenUp",https://open.africa/dataset/africa-climate-data,OpenUp,https://open.africa/organization/openup?sort=metadata_modified+desc,This dataset has no description,"Updated August 7, 2024 | Created August 7, 2024",https://open.africa/dataset/africa-climate-data
"Kwara Dump Sites
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/kwara-dump-sites,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Basic facilities, services, and installations needed for the functioning of a community or society, such as transportation and communications systems, water and power lines, and...","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/kwara-dump-sites
"Borno Built-Up Areas
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/borno-built-up-areas,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Populated place − place or area with clustered or scattered buildings and a permanent human population (city, settlement, town, village) and by definition has no legal boundaries","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/borno-built-up-areas
"Osun Hamlets
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/osun-hamlets,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Populated place − place or area with clustered or scattered buildings and a permanent human population (city, settlement, town, village) and by definition has no legal boundaries","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/osun-hamlets
"Ondo LGA Population and Uncertainty Estimates
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/ondo-lga-population-and-uncertainty-estimates,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Estimate population figures at local government administrative level and different age groups,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/ondo-lga-population-and-uncertainty-estimates
"Edo Health Care Facilities (Primary, Secondary and Tertiary)
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/edo-health-care-facilities-primary-secondary-and-tertiary,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Entities that provide medical and/or healthcare services and/or engage in the use generally of natural and/or artificial materials to create or dispense drugs; hospitals,...","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/edo-health-care-facilities-primary-secondary-and-tertiary
"Imo Churches
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/imo-churches,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Building used for religious activities, particularly for rituals and worship services","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/imo-churches
"Ekiti Private Schools
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/ekiti-private-schools,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Designated institution to provide learning spaces and learning environments for the teaching of students,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/ekiti-private-schools
"Osun Settlement Points
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/osun-settlement-points,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Populated place − place or area with clustered or scattered buildings and a permanent human population (city, settlement, town, village) and by definition has no legal boundaries","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/osun-settlement-points
"Kano Private Schools
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/kano-private-schools,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Designated institution to provide learning spaces and learning environments for the teaching of students,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/kano-private-schools
"Sokoto Markets
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/sokoto-markets,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,A regular gathering of people for the purchase and sale of provisions and other commodities; an area or arena in which commercial dealings are conducted,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/sokoto-markets
"Cross River State Administrative Boundaries
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/cross-river-state-administrative-boundaries,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Administrative Boundaries define the spatial extent level of legislative jurisdictions and regulatory, electoral, statistical and maritime geographic areas","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/cross-river-state-administrative-boundaries
"Imo LGA Population and Uncertainty Estimates
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/imo-lga-population-and-uncertainty-estimates,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Estimate population figures at state administrative level and different age groups,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/imo-lga-population-and-uncertainty-estimates
"Ondo Public Water Points
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/ondo-public-water-points,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Basic facilities, services, and installations needed for the functioning of a community or society, such as transportation and communications systems, water and power lines, and...","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/ondo-public-water-points
"Kebbi Vaccine Cold Storage Facilities
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/kebbi-vaccine-cold-storage-facilities,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Entities that provide medical and/or healthcare services and/or engage in the use generally of natural and/or artificial materials to create or dispense drugs; hospitals,...","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/kebbi-vaccine-cold-storage-facilities
"Kwara Primary Schools
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/kwara-primary-schools,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Designated institution to provide learning spaces and learning environments for the teaching of students,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/kwara-primary-schools
"Kwara Secondary Schools
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/kwara-secondary-schools,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Designated institution to provide learning spaces and learning environments for the teaching of students,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/kwara-secondary-schools
"Edo Government Buildings
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/edo-government-buildings,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Building that houses a branch of government; in which the business of a department of government administration is carried out,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/edo-government-buildings
"Kwara IDP Sites
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/kwara-idp-sites,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Populated place − place or area with clustered or scattered buildings and a permanent human population (city, settlement, town, village) and by definition has no legal boundaries","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/kwara-idp-sites
"Benue Churches
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/benue-churches,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Building used for religious activities, particularly for rituals and worship services","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/benue-churches
"Ekiti Small Settlements
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/ekiti-small-settlements,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Populated place − place or area with clustered or scattered buildings and a permanent human population (city, settlement, town, village) and by definition has no legal boundaries","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/ekiti-small-settlements
"Ondo Settlement Points
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/ondo-settlement-points,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Populated place − place or area with clustered or scattered buildings and a permanent human population (city, settlement, town, village) and by definition has no legal boundaries","Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/ondo-settlement-points
"Kano Primary Schools
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/kano-primary-schools,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Designated institution to provide learning spaces and learning environments for the teaching of students,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/kano-primary-schools
"Fct, Abuja Government Buildings
Updated September 6, 2019 | Created September 6, 2019
GRID 3 Nigeria",https://open.africa/dataset/fct-abuja-government-buildings,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,Building that houses a branch of government; in which the business of a department of government administration is carried out,"Updated September 6, 2019 | Created September 6, 2019",https://open.africa/dataset/fct-abuja-government-buildings
